essayPromptId,schoolId,schoolName,year,type,status,gap,action,severity,hasSourceRow,hasConfiguredOrCandidateSources,disposition,closureState,nextAction,sourcePipelineState,consumerPolicy
cmorwmpar00ahnoojlg1gbqzh,cmn1htkqc001bvqf22zfkx827,Texas A&M University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor88zto00bv1jbw6uouy4rg,cmnwr8im70006z0ti47aaywzj,Tulane University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor84ln300831jbw0touh3s5,cmn1htkor000rvqf282ibd6kz,"University of California, Davis",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevfb005peiz6vw812hr3,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevff005xeiz619nzd64j,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevfe005veiz623wi969x,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevfd005teiz6yws5jskd,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevfc005reiz6b9gfxlpz,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevfa005neiz6l4f1vqqr,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevf8005leiz6t6j36epi,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevf7005jeiz68zmgcfos,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxevf5005heiz6e1zgvjxo,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx4ad7006b8vvhh5cym2yn,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxfxr200kj8vvhjwitkvce,cmnwr8iqk0027z0ti3qm7r15o,University of Central Florida,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxqt1f00kneiz6xyptz8ej,cmnwr8iqk0027z0ti3qm7r15o,University of Central Florida,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxgmdn008neiz6bmlaa50x,cmn1htkow000tvqf2qc5n3qhd,University of Florida,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxhd1r00a3eiz6mf4crjow,cmn1htkpe0010vqf2xzzjz779,University of Illinois Urbana-Champaign,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8bqx900e31jbwvervlm7d,cmnwr8in0000mz0tiria7qm89,University of Iowa,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxkzda00eteiz6ozsifgpr,cmnwr8in0000mz0tiria7qm89,University of Iowa,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwpci700ehnooj5sf52aou,cmnwr8in0000mz0tiria7qm89,University of Iowa,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxidfh00bbeiz61ad7uuew,cmn1htkq60019vqf2lmijsj2s,"University of Maryland, College Park",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxidfa00b9eiz6qlu2dv07,cmn1htkq60019vqf2lmijsj2s,"University of Maryland, College Park",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxloui00fneiz6ffyxc3p8,cmnwr8imu000jz0ti03zavqgf,University of Massachusetts Amherst,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8cf8r00el1jbwlvt95cxo,cmnwr8imu000jz0ti03zavqgf,University of Massachusetts Amherst,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxfx3l007feiz6d6y75iza,cmn1htkoa000kvqf2oqm36hw5,"University of Michigan, Ann Arbor",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor88e2x00b31jbwocyn8zg1,cmnwr8ima0008z0ti358pkae1,University of Minnesota Twin Cities,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx9pis00d18vvhi3mpmvuu,cmnwr8itq003pz0tirhvysbdj,"University of Minnesota, Twin Cities",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwnq8m00bxnoojr4gol3k7,cmnwr8itq003pz0tirhvysbdj,"University of Minnesota, Twin Cities",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxj8fn00cleiz6y12ywu4g,cmnwr8itq003pz0tirhvysbdj,"University of Minnesota, Twin Cities",2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwkjbj0069noojwln2bo6i,cmn1htkoe000mvqf2odaszvmk,University of North Carolina at Chapel Hill,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwkjbn006bnoojms4jzsga,cmn1htkoe000mvqf2odaszvmk,University of North Carolina at Chapel Hill,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8qbd100m91jbwu01c8qgi,cmnwr8iwq0055z0tivbkk0qbk,University of North Carolina Wilmington,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwk9rs005xnooj632h5yns,cmn1htko7000jvqf22r0n55p2,University of Notre Dame,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw8oi7006n44lk6i9m143o,cmn1htko7000jvqf22r0n55p2,University of Notre Dame,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxftt40075eiz6aa2fmrgm,cmn1htko7000jvqf22r0n55p2,University of Notre Dame,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxftt70077eiz63vjfdw7m,cmn1htko7000jvqf22r0n55p2,University of Notre Dame,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxftta0079eiz6z2vji8wj,cmn1htko7000jvqf22r0n55p2,University of Notre Dame,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxpfv700iteiz6ktsl45kk,cmnwr8ip3001mz0til7q2dopw,University of Oklahoma,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7ytlo002r1jbw5glhilha,cmn1htknc0005vqf2l2az4cd2,University of Pennsylvania,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwoaxy00cvnoojo9hiocc8,cmnwr8im90007z0ti2n04hf3n,University of Pittsburgh,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwd4au00dp44lkpjx1sj7d,cmnwr8im90007z0ti2n04hf3n,University of Pittsburgh,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwoaxs00ctnoojxepmad52,cmnwr8im90007z0ti2n04hf3n,University of Pittsburgh,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwoay000cxnoojxmweyx7w,cmnwr8im90007z0ti2n04hf3n,University of Pittsburgh,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor89qos00cf1jbwr034vd7q,cmnwr8im90007z0ti2n04hf3n,University of Pittsburgh,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxakrl00e38vvhuwdl0mp0,cmnwr8im90007z0ti2n04hf3n,University of Pittsburgh,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor88o7n00bh1jbw5h9sxlwe,cmnwr8ilt0000z0ticnudxg0y,University of Rochester,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwlagf007xnoojyb7we9n7,cmn1htkoz000uvqf2rnozc3fe,University of Southern California,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8opge00ll1jbw4ck1smo9,cmnwr8isu003dz0tijwn1m0s0,University of Texas at Arlington,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxsott00lheiz61i6bv6c6,cmnwr8is80031z0tizosa0sa8,University of Toledo,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxo2k900ifeiz6cw8ezo21,cmnwr8iob001dz0ti3go71xpz,University of Utah,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8j72s00jb1jbwcft7uzrw,cmnwr8ipx001wz0timhlbfii2,University of Vermont,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxq61a00jzeiz6nufxqrv8,cmnwr8ipx001wz0timhlbfii2,University of Vermont,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxq61600jxeiz6wpkzh1zf,cmnwr8ipx001wz0timhlbfii2,University of Vermont,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8j72w00jd1jbwwxnb6vi3,cmnwr8ipx001wz0timhlbfii2,University of Vermont,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxf3eq00jr8vvhec16hyaz,cmnwr8ipx001wz0timhlbfii2,University of Vermont,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwkwyt006xnooj51afbwyi,cmn1htkom000pvqf2se90bue1,University of Virginia,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxfjp7006zeiz62o64qekh,cmn1htko5000ivqf28d3x9557,Vanderbilt University,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw7p63005344lkrs6qbhuz,cmnwr8iv9004dz0tirpo4zq16,Vassar College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw7p5u005144lkregum8n4,cmnwr8iv9004dz0tirpo4zq16,Vassar College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxe8ha004feiz65l03fe8s,cmnwr8iv9004dz0tirpo4zq16,Vassar College,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxj17j00cdeiz6ibex4drl,cmnwr8iun0041z0tin8tw3f6b,Villanova University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwnvfr00cbnoojykdywp8l,cmnwr8imc0009z0tie59yu85k,Virginia Tech,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwnvfl00c7noojg8n8dewg,cmnwr8imc0009z0tie59yu85k,Virginia Tech,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwnvfo00c9noojygz7v8x5,cmnwr8imc0009z0tie59yu85k,Virginia Tech,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx8q4p00c98vvhyfxrljg7,cmn1htkqj001dvqf2n8mczcpn,Wake Forest University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxiqen00bveiz69o03rbk6,cmn1htkqj001dvqf2n8mczcpn,Wake Forest University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxiqep00bxeiz67d3gp1ab,cmn1htkqj001dvqf2n8mczcpn,Wake Forest University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorx8q4u00cb8vvh1qtot8nd,cmn1htkqj001dvqf2n8mczcpn,Wake Forest University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor82jos00691jbwg1mwwxwo,cmnwr8ivi004iz0tinveg964v,Washington and Lee University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxf3cx0067eiz6pzb1z3ex,cmnwr8ivi004iz0tinveg964v,Washington and Lee University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorvz98r007brazuos7wmxpf,cmn1htkoo000qvqf2jgkrffw1,Washington University in St. Louis,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwkryo006lnooj3dna842l,cmn1htkoo000qvqf2jgkrffw1,Washington University in St. Louis,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorvz98u007hrazuse0papfp,cmn1htkoo000qvqf2jgkrffw1,Washington University in St. Louis,2026,ACTIVITY,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwo0da00cfnoojoxgamkub,cmnwr8ilx0001z0tilru6b1th,William & Mary,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwo0d600cdnoojvcdg0qkp,cmnwr8ilx0001z0tilru6b1th,William & Mary,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorw3nbg00clrazuruyo7d2h,cmnwr8ilx0001z0tilru6b1th,William & Mary,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwcmcq00d944lk7bgg0q90,cmnwr8ilx0001z0tilru6b1th,William & Mary,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7vnzp000h1jbwlx60s0yg,cmnwr8iup0042z0tieqofvyfn,Williams College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwzr2500178vvh5gb8s5rb,cmnwr8iup0042z0tieqofvyfn,Williams College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwzr2400158vvh3d9vmxql,cmnwr8iup0042z0tieqofvyfn,Williams College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor7vnzd000f1jbwr05a38yt,cmnwr8iup0042z0tieqofvyfn,Williams College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwzr2100138vvhfyzhl3ew,cmnwr8iup0042z0tieqofvyfn,Williams College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxbh8t000peiz6g7e8t5x4,cmnwr8iup0042z0tieqofvyfn,Williams College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxbh8y000reiz6rfqrg8ut,cmnwr8iup0042z0tieqofvyfn,Williams College,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxup9400m7eiz6jkqqgv5l,cmnwr8iti003lz0ti0z9hwm3s,Wright State University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorwhi320023nooje0kqa0nw,cmn1htkna0004vqf2erll9srp,Yale University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxl52h00ezeiz6j32tqzgv,cmnwr8itt003rz0tizqmu1u5h,Yeshiva University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmor8bv6b00eb1jbwk8gk31k2,cmnwr8itt003rz0tizqmu1u5h,Yeshiva University,2026,SHORT_ANSWER,VERIFIED,source.rows_missing,source-search,critical,false,true,source_search_required,source_search,source-search,source_search,do_not_show_publicly_until_official_or_common_app_source_validates
cmorxbuif001beiz6umctjgot,cmnwr8iur0043z0tie8ndrb65,Amherst College,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor8g69z00hf1jbw8maj96we,cmnwr8ini000wz0ti57rv9m9o,Auburn University,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorw51ve001l44lkii1s5r9b,cmnwr8iw7004vz0ti65mqjgq5,Berklee College of Music,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwztfz001b8vvhs39hi2g0,cmnwr8iw7004vz0ti65mqjgq5,Berklee College of Music,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxd5qz002neiz69rojmwjq,cmnwr8iuy0047z0tijtdlowua,Bowdoin College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx2yvg004f8vvh5lvsanrl,cmn1htknh0008vqf2i053h8rm,Brown University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxdrxk003leiz6os8g6y5g,cmn1htknh0008vqf2i053h8rm,Brown University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hq0021562i18f3utu6,cmn1htknh0008vqf2i053h8rm,Brown University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hu0024562iamkfgrnt,cmn1htknh0008vqf2i053h8rm,Brown University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hq0021562i18f3utu6,cmn1htknh0008vqf2i053h8rm,Brown University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01hu0024562iamkfgrnt,cmn1htknh0008vqf2i053h8rm,Brown University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01hq0021562i18f3utu6,cmn1htknh0008vqf2i053h8rm,Brown University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hu0024562iamkfgrnt,cmn1htknh0008vqf2i053h8rm,Brown University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx20tm003n8vvhordemiln,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx20tl003l8vvhbix67n0r,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
